trajectory_name,index,x,y,z,source_file
GT,167,-38.164698466,-83.266804504,-118.647573334,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,168,-38.825465869,-83.984036446,-119.500955728,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,169,-39.453073541,-84.674647154,-120.346372787,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,170,-40.052457298,-85.367416497,-121.247324984,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,171,-40.649526228,-86.065077255,-122.132921234,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,172,-41.217138979,-86.779572211,-123.016547987,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,173,-41.757226513,-87.46996144,-123.921367629,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,174,-42.300402088,-88.182203355,-124.823028107,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,175,-42.795602377,-88.899233223,-125.735496449,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,176,-43.285845263,-89.605830724,-126.660866077,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,177,-43.75608407,-90.31233582,-127.59115803,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,178,-44.231123293,-91.05358406,-128.528420766,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,179,-44.675068898,-91.75985568,-129.504366386,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,180,-45.105786548,-92.450964821,-130.482642824,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,181,-45.514998609,-93.143665921,-131.478167067,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,182,-45.906847573,-93.841227548,-132.462612951,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,183,-46.27985691,-94.529238734,-133.469828809,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,184,-46.626557731,-95.21131283,-134.475919635,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,185,-46.952932943,-95.895238583,-135.482321551,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,186,-47.26046187,-96.570053497,-136.496973113,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,187,-47.538103656,-97.249164569,-137.516325436,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,188,-47.79202008,-97.920192982,-138.524904927,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,189,-48.009678845,-98.593337337,-139.553398259,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,190,-48.199794679,-99.259925727,-140.583320178,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,191,-48.359644405,-99.913397959,-141.618006105,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,192,-48.485424005,-100.552417337,-142.642559379,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,193,-48.577719522,-101.168338517,-143.67802611,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,194,-48.635528762,-101.766958199,-144.719178633,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,195,-48.661082332,-102.342424011,-145.757385852,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,196,-48.652342849,-102.892152999,-146.79836007,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,197,-48.612705236,-103.418651236,-147.829501307,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,198,-48.541817516,-103.920181629,-148.855957126,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,199,-48.436646176,-104.405215626,-149.880669513,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,200,-48.29497279,-104.86895378,-150.894608189,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,201,-48.118658376,-105.311976027,-151.900471461,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,202,-47.905281997,-105.739288959,-152.888730576,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,203,-47.659850299,-106.145319475,-153.866665416,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,204,-47.380666027,-106.530304735,-154.824350811,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,205,-47.077702583,-106.888934219,-155.76295525,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,206,-46.744286637,-107.226225478,-156.676735481,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,207,-46.380835928,-107.54789498,-157.567100716,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,208,-45.988874733,-107.851420839,-158.43328387,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,209,-45.568944409,-108.146022748,-159.277586238,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,210,-45.12515177,-108.431940567,-160.101621974,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,211,-44.650420503,-108.706978184,-160.898184539,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,212,-44.152093092,-108.972406477,-161.675954518,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,213,-43.624223082,-109.232051944,-162.437023269,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,214,-43.068890454,-109.470584511,-163.178934347,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,215,-42.489167302,-109.691206925,-163.898524668,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,216,-41.883171774,-109.884454355,-164.599762046,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,217,-41.247910067,-110.049087382,-165.279454564,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,218,-40.593549506,-110.183709504,-165.935743134,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,219,-39.922307358,-110.288770019,-166.568460262,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,220,-39.231648483,-110.37240375,-167.175978326,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,221,-38.537666726,-110.434504851,-167.760237701,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,222,-37.840900187,-110.47647578,-168.317730982,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,223,-37.143687026,-110.494938906,-168.854193949,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,224,-36.454497337,-110.494288633,-169.369973799,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,225,-35.769715234,-110.477460088,-169.870741391,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,226,-35.098809535,-110.440497139,-170.35411155,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,227,-34.447502964,-110.388853419,-170.827972176,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,228,-33.814612459,-110.332105057,-171.291954385,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,229,-33.208518531,-110.270847246,-171.743977214,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,230,-32.636554967,-110.198910443,-172.191619924,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,231,-32.11302387,-110.118763836,-172.640403696,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,232,-31.639858361,-110.037274287,-173.084231502,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,233,-31.224495428,-109.953467441,-173.524086375,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,234,-30.878511909,-109.877491409,-173.948962392,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,235,-30.596973423,-109.8096533,-174.361576029,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,236,-30.370684618,-109.765900288,-174.747649928,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,237,-30.193711057,-109.755065587,-175.10403785,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,238,-30.059835554,-109.781715805,-175.423821276,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,239,-29.966594884,-109.853902315,-175.704610062,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,240,-29.908040869,-109.973785094,-175.945414608,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,241,-29.883810375,-110.139530988,-176.146271635,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,242,-29.899260301,-110.342200079,-176.312639478,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,243,-29.958198292,-110.570018809,-176.445991588,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,244,-30.064143241,-110.811105093,-176.547171372,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,245,-30.214298191,-111.058439259,-176.623283227,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,246,-30.416667656,-111.301761656,-176.680508881,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,247,-30.661731031,-111.525005185,-176.729868508,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,248,-30.942810144,-111.732298514,-176.777844158,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,249,-31.258394266,-111.928947329,-176.819183749,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,250,-31.596443532,-112.108132565,-176.858718894,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,251,-31.952867871,-112.271572976,-176.891625895,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,252,-32.329529299,-112.43175741,-176.911313198,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,253,-32.733422255,-112.592934056,-176.936946644,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,254,-33.139691657,-112.742375171,-176.947677021,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,255,-33.560534023,-112.882805151,-176.939126616,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,256,-33.989597515,-113.012590751,-176.934951787,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,257,-34.433805307,-113.125844061,-176.922613396,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,258,-34.879345566,-113.228783678,-176.906421615,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,259,-35.331813644,-113.314927177,-176.881951596,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,260,-35.793143028,-113.396105375,-176.852737705,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,261,-36.247648039,-113.476369294,-176.811154701,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,262,-36.7024142,-113.550316673,-176.754881227,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,263,-37.164337173,-113.62277559,-176.692812121,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,264,-37.620387763,-113.689039451,-176.621517055,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,265,-38.076895128,-113.754605121,-176.538909233,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,266,-38.525336487,-113.818599192,-176.447042068,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,267,-38.976934226,-113.875644464,-176.341586844,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,268,-39.424834837,-113.922630066,-176.215269433,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,269,-39.869808189,-113.961314892,-176.078091689,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,270,-40.313761755,-113.987366157,-175.921436215,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,271,-40.750386575,-114.003482481,-175.742312332,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,272,-41.18311322,-114.010285028,-175.546331697,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,273,-41.611409336,-114.013693121,-175.33139363,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,274,-42.031745608,-114.013567301,-175.094647678,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,275,-42.443012461,-114.01423788,-174.841834602,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,276,-42.846186951,-114.015106258,-174.564227863,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,277,-43.244541681,-114.01084439,-174.267657865,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,278,-43.630731213,-114.005761176,-173.949555594,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,279,-44.014386797,-113.998685619,-173.61012874,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,280,-44.392327078,-113.992463816,-173.249821361,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,281,-44.76500584,-113.980675584,-172.869160836,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,282,-45.136247187,-113.962044451,-172.472601127,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,283,-45.5135988,-113.935205022,-172.050651958,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,284,-45.885765902,-113.905968847,-171.61481255,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,285,-46.254490149,-113.873943698,-171.156522481,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,286,-46.619491507,-113.836792503,-170.687762202,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,287,-46.985712504,-113.791955968,-170.202885202,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,288,-47.355174468,-113.742385224,-169.705729222,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,289,-47.726792591,-113.684703198,-169.200657007,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,290,-48.099790376,-113.623861432,-168.687149327,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,291,-48.477265178,-113.55907036,-168.165539549,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,292,-48.854177812,-113.493005797,-167.639584504,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,293,-49.231878839,-113.422087773,-167.109988532,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,294,-49.613390639,-113.347045041,-166.578872183,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,295,-49.999777462,-113.270968801,-166.046201605,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,296,-50.39122412,-113.196201165,-165.515486242,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,297,-50.787501582,-113.122877611,-164.99183493,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,298,-51.198698828,-113.046297312,-164.46185227,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,299,-51.612010634,-112.976189203,-163.934059381,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,300,-52.023301687,-112.90159982,-163.409750183,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,301,-52.432389678,-112.8226839,-162.885918903,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,302,-52.831741095,-112.733898947,-162.353298487,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,303,-53.216220765,-112.635028381,-161.81548197,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,304,-53.586170138,-112.515784825,-161.2767847,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,305,-53.930696875,-112.385375824,-160.733254475,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,306,-54.259749661,-112.235786174,-160.17162728,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,307,-54.566659921,-112.072095118,-159.605957923,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,308,-54.849258634,-111.896203445,-159.035996626,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,309,-55.113332204,-111.709873428,-158.454338309,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,310,-55.356367956,-111.521096647,-157.867629155,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,311,-55.58020671,-111.322277754,-157.272053413,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,312,-55.787488999,-111.114661952,-156.666922621,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,313,-55.971620103,-110.898175242,-156.060788657,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,314,-56.139993706,-110.674586973,-155.441833432,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,315,-56.287846047,-110.448984116,-154.82881789,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,316,-56.422948628,-110.21622675,-154.209320093,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,317,-56.544110768,-109.980730324,-153.583000537,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,318,-56.652586761,-109.744652137,-152.956316071,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,319,-56.751798192,-109.510030208,-152.330529569,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,320,-56.843608125,-109.272856354,-151.693364586,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,321,-56.922403184,-109.041965189,-151.057814514,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,322,-56.998805725,-108.806940561,-150.419349538,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,323,-57.065785823,-108.568346904,-149.783520635,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,324,-57.140045962,-108.32504584,-149.153994245,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,325,-57.210483195,-108.071750704,-148.521427653,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,326,-57.273510222,-107.806645101,-147.893441354,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,327,-57.344060094,-107.538243906,-147.263684608,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,328,-57.412097503,-107.264345981,-146.64202064,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,329,-57.483906046,-106.993016564,-146.012891118,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,330,-57.546541407,-106.720734013,-145.394073568,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,331,-57.619129325,-106.444050672,-144.771218361,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
GT,332,-57.692904834,-106.174626931,-144.144249749,external_baselines/results/odom360a_lightweight_trajectory_fusion/test/local_window_pose_fusion/ridge_to_lake/gt_tum.txt
