trajectory_name,index,x,y,z,source_file
ODOM360B,173,-17.968112286,-2.335431047,-90.208421932,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,174,-18.56121875,-2.312071332,-90.634721159,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,175,-19.162365071,-2.352713267,-91.048206433,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,176,-19.490721259,-2.472054851,-91.688389207,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,177,-19.841381816,-2.521348354,-92.326465502,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,178,-20.419809876,-2.527173413,-92.774078664,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,179,-20.987157248,-2.701092971,-93.189485708,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,180,-21.314530833,-2.866429001,-93.805965511,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,181,-21.730606938,-2.804404209,-94.404094837,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,182,-22.356688535,-2.821243743,-94.798691937,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,183,-22.785138764,-2.992493461,-95.37737139,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,184,-23.089329619,-3.148055845,-96.027964142,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,185,-23.700211899,-3.224614445,-96.418764154,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,186,-24.282914466,-3.334525536,-96.854157782,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,187,-24.671095164,-3.572481104,-97.43607939,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,188,-24.906835528,-3.767751659,-98.111913183,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,189,-25.22551251,-3.860063253,-98.769511086,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,190,-25.658602898,-3.977285683,-99.343759736,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,191,-26.072795352,-4.278152423,-99.861398706,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,192,-26.471466363,-4.525185271,-100.416152877,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,193,-26.941503902,-4.562698899,-100.979617944,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,194,-27.226163245,-4.687028068,-101.649801905,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,195,-27.494578059,-4.980774089,-102.259969045,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,196,-27.984958299,-5.145808805,-102.756544501,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,197,-28.457990855,-5.375291942,-103.230166121,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,198,-28.671267619,-5.802943805,-103.73952566,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,199,-28.896878993,-6.069875362,-104.33835386,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,200,-29.266784152,-6.328435697,-104.858330677,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,201,-29.422703569,-6.775881162,-105.346813664,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,202,-29.441490653,-7.124887184,-105.936186163,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,203,-29.704226281,-7.299763838,-106.539840867,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,204,-30.03070235,-7.616318612,-107.043177641,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,205,-30.082059575,-8.051994504,-107.55460718,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,206,-30.188123504,-8.366665193,-108.138368435,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,207,-30.526823553,-8.633368837,-108.656928806,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,208,-30.592786137,-8.99619278,-109.225727404,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,209,-30.822512648,-9.257711061,-109.812362977,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,210,-31.175008161,-9.592168775,-110.293411288,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,211,-31.200842483,-10.064882248,-110.782154975,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,212,-31.19183943,-10.368833883,-111.387624542,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,213,-31.465819366,-10.695447309,-111.913363237,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,214,-31.63427329,-11.178627171,-112.356724163,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,215,-31.606698277,-11.508773416,-112.945910405,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,216,-31.772885136,-11.70432931,-113.574043449,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,217,-32.031269116,-12.15520223,-114.011183549,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,218,-32.055449759,-12.634750329,-114.478600013,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,219,-32.154793048,-12.836939883,-115.118882669,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,220,-32.452555551,-13.154054216,-115.629484851,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,221,-32.536162486,-13.625585746,-116.099629128,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,222,-32.568505592,-13.914016286,-116.69719656,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,223,-32.871230122,-14.241457606,-117.184572299,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,224,-33.2010517,-14.677394646,-117.571964465,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,225,-33.372731915,-15.114884275,-118.057969909,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,226,-33.401647449,-15.350970635,-118.696686259,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,227,-33.576380035,-15.509540216,-119.346091769,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,228,-33.90313021,-15.800608689,-119.857634521,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,229,-33.945065572,-16.222642194,-120.374178239,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,230,-34.160647371,-16.6594027,-120.828370166,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,231,-34.464316749,-16.752001842,-121.434002981,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,232,-34.764516265,-16.882806853,-122.0309854,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,233,-34.927075343,-17.263141747,-122.541187937,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,234,-34.895025331,-17.512557239,-123.166695364,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,235,-35.294867752,-17.578709003,-123.697621171,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,236,-35.713540518,-17.763476299,-124.192778514,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,237,-35.776426842,-18.13069041,-124.766912907,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,238,-35.770576508,-18.316440326,-125.432401131,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,239,-35.837467238,-18.458326001,-126.093296983,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,240,-36.165260197,-18.709665217,-126.639379835,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,241,-36.594804425,-18.99217198,-127.110941572,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,242,-36.773397465,-19.269466458,-127.737060548,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,243,-36.767843666,-19.45478074,-128.427047364,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,244,-36.840642732,-19.592443548,-129.127446,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,245,-36.93037521,-19.849104632,-129.789782079,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,246,-37.007549136,-20.137544673,-130.45433526,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,247,-37.193993892,-20.325290216,-131.123088194,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,248,-37.681885945,-20.38899886,-131.640096399,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,249,-38.29325195,-20.475554776,-132.023171229,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,250,-38.669525486,-20.670666648,-132.605093412,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,251,-38.7885867,-20.852123651,-133.286420719,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,252,-38.8206138,-21.050606869,-133.962774871,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,253,-38.834519026,-21.298717073,-134.620329879,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,254,-39.211445249,-21.490011182,-135.184366385,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,255,-39.799335449,-21.542437121,-135.58566687,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,256,-40.435723692,-21.49187083,-135.940470865,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,257,-41.173077319,-21.438902906,-135.951928868,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,258,-41.687405226,-21.532399975,-136.426000798,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,259,-41.888752152,-21.652788413,-137.101909255,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,260,-42.210456459,-21.817080116,-137.710308385,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,261,-42.513028977,-22.102087081,-138.2595051,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,262,-42.64108463,-22.388243462,-138.872761973,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,263,-42.784901694,-22.527097201,-139.532150392,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,264,-43.104991347,-22.611390969,-140.130642342,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,265,-43.616087104,-22.886687587,-140.491242494,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,266,-44.041473793,-23.208868714,-140.912720612,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,267,-44.375955814,-23.284094552,-141.503104243,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,268,-44.851611264,-23.312425419,-142.000693599,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,269,-45.362299872,-23.558094132,-142.392354184,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,270,-45.7052267,-23.81544299,-142.936641739,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,271,-45.980090088,-23.943879415,-143.558428534,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,272,-45.932354138,-24.10293993,-144.225669323,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,273,-45.936699434,-24.24480128,-144.940296441,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,274,-46.427652443,-24.400144398,-145.396362482,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,275,-46.836174444,-24.699025091,-145.843093607,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,276,-47.056232013,-24.883073027,-146.440829785,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,277,-47.213970401,-25.045643552,-147.05389509,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,278,-47.545503974,-25.354213715,-147.515161652,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,279,-47.952116606,-25.509518349,-147.987434839,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,280,-48.142438197,-25.863451723,-148.484384911,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,281,-48.145328363,-26.082016992,-149.089130758,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,282,-48.430356584,-26.180454596,-149.657400208,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,283,-48.772697204,-26.50219238,-150.096621834,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,284,-48.86801703,-26.741827817,-150.684260134,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,285,-49.010671231,-26.864462303,-151.294749463,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,286,-49.387713603,-27.204499041,-151.679966137,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,287,-49.781615053,-27.482601783,-152.105365203,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,288,-49.962175506,-27.595824585,-152.719303262,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,289,-50.110484881,-27.859363348,-153.302515562,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,290,-50.50133122,-28.181622357,-153.722995777,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,291,-50.933111316,-28.298886074,-154.217405762,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,292,-51.112274108,-28.442542837,-154.846498157,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,293,-51.343916755,-28.667811021,-155.439852156,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,294,-51.908633427,-28.783331021,-155.791353747,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,295,-52.458461721,-28.809684165,-156.181245211,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,296,-52.983574198,-28.986537411,-156.554478374,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,297,-53.288057931,-29.302198857,-157.049915595,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,298,-53.560182596,-29.478626847,-157.619726125,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,299,-54.057488657,-29.507699074,-158.045514765,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,300,-54.597314233,-29.674197181,-158.37276997,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,301,-54.814824068,-30.013306493,-158.889093629,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,302,-55.140647895,-30.256850834,-159.400461152,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,303,-55.703576899,-30.340479613,-159.71826244,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,304,-56.08942463,-30.569434451,-160.180602914,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,305,-56.499661853,-30.938523061,-160.490768643,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,306,-56.895537812,-31.05103555,-160.964180555,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,307,-57.07419303,-31.288972901,-161.511956835,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,308,-57.495628452,-31.621830968,-161.818299106,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,309,-58.001935445,-31.8059218,-162.129133239,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,310,-58.182059762,-32.053460239,-162.66280444,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,311,-58.282415728,-32.234832955,-163.245520428,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,312,-58.561918299,-32.339544369,-163.783084477,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,313,-58.94885067,-32.661355118,-164.121151433,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,314,-59.19552845,-33.040113496,-164.522290096,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,315,-59.589643405,-33.136634345,-164.967315886,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,316,-59.764238447,-33.245899534,-165.533536023,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,317,-59.909600265,-33.595460449,-166.000605943,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,318,-60.295150699,-33.928441816,-166.31376153,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,319,-60.63466927,-34.075337053,-166.779644348,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,320,-60.721574461,-34.260059292,-167.334653078,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,321,-61.043958666,-34.493886048,-167.764494072,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,322,-61.400970963,-34.832833691,-168.080562141,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,323,-61.611976529,-34.977680811,-168.609327999,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,324,-61.827700536,-35.329773548,-169.036266285,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,325,-62.142846251,-35.435102307,-169.544537698,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,326,-62.515151621,-35.714675087,-169.933665654,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,327,-62.973716165,-36.044724218,-170.154137555,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,328,-63.269976082,-36.353102197,-170.587343843,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,329,-63.782115089,-36.566656911,-170.845312328,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,330,-64.107255785,-36.825472385,-171.302197501,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,331,-64.428606734,-37.287195409,-171.570233347,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,332,-64.806509903,-37.562388171,-171.991420338,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,333,-64.817211916,-37.819398649,-172.592166431,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,334,-65.245302349,-38.205767234,-172.853458396,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,335,-65.644240055,-38.402524924,-173.314913447,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,336,-65.78867739,-38.712429103,-173.865239061,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,337,-66.263000395,-39.086130998,-174.046889988,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,338,-66.775914127,-39.338687731,-174.330803923,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,339,-66.971610984,-39.463917672,-174.928319486,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,340,-67.144717344,-39.737969228,-175.477426101,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,341,-67.537349849,-40.128250445,-175.7780716,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,342,-67.846668006,-40.309275854,-176.301547072,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,343,-68.086021396,-40.563874036,-176.830227609,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
ODOM360B,344,-68.47930243,-40.982762216,-177.092685188,external_baselines/results/odom360b_local_pose_graph_kstep/test/pg_k3/ridge_to_lake/pred_tum.txt
